"_id"|nombre_ws|strCategoria|strSubcategoria|strCiudad|strDescripcion
5880aff6636e564ad8d9b8eb|Apartamentos Maracay|Alojamientos|Hoteles|Roquetas de Mar|Situados En la Urbanización de Roquetas de Marca 100 metros de la playa, de moderna construcción. Este complejo dispone de piscina de adultos y de niños, un área social con recepcion, hall, solarium, zonas ajardinadas, y garaje privado cubierto. Los apartamentos son de uno, dos y tres dormitorios y disponen de cuarto de baño, cocina totalmente equipada, salón-comedor con sofás-cama para dos personas, terraza y TV.pantalla plana, aire acondicionado en el salon.zona wifi gratuita. El complejo dispone de bar restaurante.
5880aff6636e564ad8d9b8ec|HOTEL VALSEQUILLO|Alojamientos|Hoteles|Lepe|HOTEL RURAL VALSEQUILLO Exclusivo complejo rural unico en la costa de Huelva, en el centro de la finca Valsequillo, a 2 Km de Lepe y a 3 Kms de la playa de La Antilla e Islantilla. A pocos minutos de los Centros Comerciales de Lepe y de Islantilla; y de los campos de golf de Islantilla, Isla Canela, Nuevo Portil y El Rompido. El Hotel Valsequillo es una apuesta segura para el disfrute de un entorno natural rodeado de naranjos y de monte bajo donde el relax y la armonía se podrán encontrar en cada rincón del complejo. Sus vistas, su majestuosa entrada, su hall, su salón, su piscina de agua salada, etc., le seducirán a encontrar la calidez y el encanto de nuestra Andalucía más pura y natural. Un lugar ideal para descansar y “vivir”. 38 Habitaciones de las cuales destacan las 2 habitaciones (San Rafael y Sta. María de la Bella) más especiales donde encontrará una atmósfera rural para una perfecta escapada y nuestras 4 suites especial para familias. Todas ellas decoradas con exquisito gusto para que se encuentre como en casa. El hotel además cuenta con un Restaurante a la carta por reserva, y un Bar junto a la piscina exterior de agua salada. El Salón de Banquetes/Eventos con capacidad para 300 comensales puede hacer que su celebración sea inolvidable. Lugar perfecto para bodas, comuniones, congresos, y todo tipo de eventos. Además cuenta con pista de Padel, parque infantil, excursiones por los lugares más representativos de la provincia y del Algarve portugués; todo ello para que su estancia no sólo sea inolvidable, sino para que siempre tenga como punto de referencia la experiencia que se vive en este maravilloso lugar. Está situado en Lepe, perfectamente comunicado por autovía, se encuentra a 110 Km de Sevilla capital, a 118 Km de su Aeropuerto (aprox. 1h. por autovía.), A 180 Km del aeropuerto de Jerez, a 19 Km de la frontera portuguesa, a 70 Km del aeropuerto de Faro (Portugal) y a 30 Km de la ciudad de Huelva que cuenta con estación de RENFE.
5880aff6636e564ad8d9b8f1|Hotel America|Alojamientos|Hoteles|Granada|Este hotel en Granada de ambiente familiar está situado dentro de la ciudadela de la Alhambra. No solo es un Hotel cerca de la Alhambra, sino que es un Hotel en la Alhambra. Situación privilegiada que le permitirá disfrutar de la tranquilidad de la Alhambra estando cerca del centro de Granada y de otros monumentos de interés como la Catedral y la Capilla Real. El edificio, de gran belleza, fue construído a principios del siglo XIX. Hotel con encanto en Granada en el que disponemos de 17 habitaciones. Cada una decorada de una forma individual y personal para su alojamiento en Granada. Hotel en la Alhambra en el que parte de las habitaciones dan al Patio-Jardin del Hotel y otras a la calle Real de la Alhambra, hotel en Granada con vistas a los Jardines del Generalife y Sierra Nevada. En cualquier caso, usted gozará de una tranquilidad envidiable cuando la Alhambra cierra sus puertas al público, hecho que distingue a este hotel en Granada. Equipamiento del hotel en Granada America: Baño o ducha privados con secador de pelo, teléfono, calefacción central y aire acondicionado. Cada habitación está decorada de forma individual con amplias y modernas comodidades en una casa que data de principios del siglo XIX, con un estilo cálido y acogedor que le hará sentirse como en su propia casa. Caja fuerte en la recepción del hotel.
5880aff6636e564ad8d9b8f3|Best Alcazar|Alojamientos|Hoteles|Almuñécar|El Hotel y Apartamentos Best Alcázar está situado en la Urbanización Marina del Este, a 1,2 km de la Herradura y a 4 km de Almuñécar, corazón de la Costa Tropical. Cerca del Hotel se encuentra el puerto deportivo y la playa Punta de la Mona.
5880aff6636e564ad8d9b8f6|Hotel Parasol Garden|Alojamientos|Hoteles|Torremolinos|El Hotel Parasol Garden está situado a tan sólo 50 metros de la playa de Playamar, en Torremolinos. Ofrece una zona con conexión Wi-Fi totalmente gratuita, piscina de hidromasaje al aire libre y varias piscinas en los jardines.Todas nuestras habitaciones, amplias, luminosas, de estilo moderno y provenzal, cuenta con: baño completo, teléfono, televisión vía satélite, radio y música, aire acondicionado, ventilador de techo, calefacción central, terraza, caja fuerte y escritorio.En restaurante podrá disfrutar de un amplio buffet con una variedad diaria de platos de cocina internacional y española. Nuestro bar piscina se encuentra junto al jardín y las piscinas, dispone de una gran selección de bebidas y cocktails y/o de helados.Nuestro bar salón, abierto según estacionalidad, ofrece una amplia gama de bebidas tanto alcohólicas como no alcohólicas.En el Hotel también ofrece numerosas actividades durante el día, como juegos de piscina y deportes de playa. A si como mesas de ping-pong, billar y futbolín.Ponemos a su disposición un número limitado de plazas de aparcamiento público gratuito. En la zona podrá encontrar El parque Crocodile y el Aqualand de Torremolinos a una distancia de 3 km, el aeropuerto de Málaga, a 5 km. Y la Escuela de Golf de Torremolinos a 600 m.
5880aff6636e564ad8d9b8fb|Hotel Maria Cristina|Alojamientos|Hoteles|Rincón de la Victoria|El HOTEL MARIA CRISTINA, está ubicado en el Rincón de la Victoria, en la zona de la Cala del Moral, comarca malagueña situada a las puestas de la Axarquía en plena Costa del Sol y a tan solo 10 minutos de Málaga. Nuestra envidiable situación, permite a nuestro cliente disfrutar de sol y playa, golf y de un entorno encantador donde poder visitar entre otros: Las famosas Cuevas de Nerja, la cueva del tesoro, única de origen submarino en Europa, realizar la ruta de los pueblos blancos de la Axarquía y a tan solo 8 Km en Málaga capital podrá visitar: El museo de Picasso, museo Thyssen, la Alcazaba y el Castillo del Gibralfaro, su catedral (la manquita) y un largo ect. Para ello dispone de una parada de autobús, a tan solo 20 metros del hotel. En los alrededores, podrá desgustar la típica GASTRONOMIA MALAGUEÑA, y en sus playas disfrutar del famoso ESPETO de sardinas. Nuestro Hotel ha sido renovado recientemente, optando por una decoración de tipo andaluz con un patio rodeado de exóticas plantas, podrá disfrutar de nuestra terraza solarium con maravillosas vistas al mar Mediterraneo. Y por las mañanas podra desgustar una gran variedad de productos en nuestro BUFFET DESAYUNO. Y para estar en contacto wiffi gratis en zonas comunes y habitaciones.
5880aff6636e564ad8d9b8fd|Eurostars Gran Vía|Alojamientos|Hoteles|Granada|Ubicado a 100 metros de la catedral, el hotel Eurostars Gran Vía Granada goza de una excepcional situación en el centro histórico, a tan solo 15 minutos a pie de la Alhambra y muy cerca de los principales atractivos turísticos y culturales de la ciudad. Sus modernas y estilosas instalaciones, equipadas con un restaurante y varias salas para la celebración de conferencias, son perfectas para asegurar el éxito de cualquier reunión empresarial. Este edificio de estilo renacentista ofrece un total de 39 habitaciones, con magníficas prestaciones de descanso que, junto a la zona de spa, convierten al hotel Eurostars Gran Vía Granada en el lugar ideal para desconectar del bullicio de la ciudad. Desde la terraza de la azotea del establecimiento nuestros huéspedes podrán disfrutar de increíbles vistas de la Alhambra, la catedral y Sierra Nevada. Una atmósfera excepcional para atraer y deleitar a todos los visitantes con el legado cultural de la ciudad andaluza.
5880b0a0636e564ad8d9b900|La Posada del Conde|Alojamientos|Hoteles|Ardales|Este hotel rústico está situado en la reserva natural de Chorro, entre los embalses de Conde del Guadalhorce y Guadalteba. Ofrece habitaciones amplias, con calefacción, conexión Wi-Fi gratuita y vistas panorámicas al bosque. Las habitaciones de La Posada Del Conde presentan una decoración tradicional y muebles elegantes. Todas disponen de TV, teléfono y baño privado con secador de pelo y artículos de aseo gratuitos. Todas las mañanas se sirve un desayuno continental. El establecimiento alberga un restaurante con una terraza encantadora, un bar, varias zonas de salón cómodas y una biblioteca. La Posada del Conde cuenta con servicio de alquiler de bicicletas. La ruta ciclista de TransAndalus, con una longitud de 2.000 km, pasa cerca y va desde Sevilla hasta Granada. Las ruinas de la antigua localidad de Bobastro se encuentran a 7 km y Ardales está a 10 minutos en coche. La posada Del Conde proporciona aparcamiento privado gratuito y está a 50 km de Ronda y a 60 km de Málaga. Además, ofrece un servicio de enlace con el aeropuerto de Málaga, situado a unos 50 minutos en coche. Este servicio conlleva un suplemento
5880b0a0636e564ad8d9b901|Eurostars Tartessos|Alojamientos|Hoteles|Huelva|El Hotel Eurostars Tartessos es un establecimiento de 4 estrellas, moderno y funcional, situado en el centro neurálgico de la moderna Huelva, una ubicación perfecta tanto para un viaje de placer como para un desplazamiento de negocios. Este hotel, completamente renovado, propone habitaciones cálidas e interiores minimalistas, todo combinado con una cuidada oferta de servicios: gimnasio, salas de reuniones equipadas con la última tecnología o una deliciosa propuesta culinaria en nuestro restaurante. El Eurostars Tartessos se encuentra junto a la Casa Colón Palacio de Congresos de Huelva y a menos de 200 metros del ayuntamiento, la Cámara de industria y navegación, la Diputación o el Gran Teatro, en plena avenida de Martín Alonso Pinzón. Además, tenemos unos excelentes accesos para llegar a La Rábida, Palos, Punta Umbría, la ermita del Rocío o el Parque Nacional de Doñana, el mayor humedal del sur de Europa.
5880b0a0636e564ad8d9b904|Hotel Rancho del Mar|Alojamientos|Hoteles|Mojácar|Pequeño Hotel situado en primera linea de playa, ideal para aquellas personas que busquen el relax del mar y de una buena comida. Además está cercano a varios chiriguitos, bares, al centro comercial y parada de autobús internacional, por lo que lo hace estar bien emplazado e idoneo para poder darse una vuelta. El Hotel, cuenta con varios tipos de habitaciones, desde individuales hasta familiares, todas sencillas, con una equipación básica, pero con la atención máxima por sus empleados que se le puede exigir. Además cuenta con Parking Gratuito, una terraza Solarium y de Bar-Restaurante donde podrán degustar nuestras típicas Paellas.
5880b0a0636e564ad8d9b905|Camping Sierra María|Alojamientos|Hoteles|Almería|Camping de montaña de segunda categoría, situado a 1.200 m. de altitud en el Parque Natural Sierra de María, Los Vélez, Almería. Para aquéllos que aprecian el turismo rural más puro, la tranquilidad y el contacto con la Naturaleza, sin duda encontrarán una alternativa muy interesante. ¡Alójate en la naturaleza! Vive rodeado de un paisaje alpino, integrado en plena naturaleza y disfrutando de todas las comodidades que Camping Sierra de María, te ofrece en sus alojamientos. Disponemos de una gran variedad de tipos de estancias, para que puedas encontrar la que más te convenga. Se aceptan mascotas
5880b0a0636e564ad8d9b908|Hotel Casa de los Naranjos|Alojamientos|Hoteles|Córdoba|Una típica casa andaluza de mediados del siglo XIX, recién restaurada, que aúna el encanto de ayer con las prestaciones de hoy, en pleno casco histórico de Córdoba (declarado Patrimonio de la Humanidad por la Unesco), cerca de la zona monumental de Santa Marina (Cristo de los Faroles, Palacio de Viana, Diputación de Córdoba, iglesias gótico-románicas de Santa Marina y San Andrés), a diez minutos caminando de la Judería de Córdoba y junto al centro comercial y financiero de la ciudad. Dispone de 20 habitaciones (totalmente diferentes unas de otras) con todas las comodidades en cada una de ellas, teléfono, conexión a internet, cuarto de baño, aire acondicionado frío/calor de regulación individual y televisión.
5880b0a0636e564ad8d9b912|Hotel La Barracuda|Alojamientos|Hoteles|Torremolinos|Hotel situado en primera línea de playa, en pleno Paseo Marítimo, a 500 metros de Puerto Marina y a 600 metros del núcleo histórico de la Carihuela, patria del “pescaíto frito” y corazón gastronómico de la Costa del Sol. Cercano a los principales puntos de interés de ocio de la zona, como son el parque de atracciones, parques acuáticos, parques temáticos, delfinarios, zona de comercios, bares, discotecas y restaurantes. Cuenta con el jardín más amplio de la zona, con césped y amplia piscina.
